HTTPS,Result,Details,UpdatedURL
https://connect.discoveryeducation.com/index.cfm?guidAssetID= f90889fc-09d6-4fcb-99e2-c3127e1e3648,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=f90889fc-09d6-4fcb-99e2-c3127e1e3648
https://connect.discoveryeducation.com/index.cfm?guidAssetID=002777FA-25A1-4011-931F-63E2910C4515,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=002777FA-25A1-4011-931F-63E2910C4515
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0050D163-702D-471B-AC45-22FE1E74B359,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0050D163-702D-471B-AC45-22FE1E74B359
https://connect.discoveryeducation.com/index.cfm?guidAssetID=00862BAD-8117-49C1-AD1C-E40A32AB94F0,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=00862BAD-8117-49C1-AD1C-E40A32AB94F0
https://connect.discoveryeducation.com/index.cfm?guidAssetID=008D3825-30A2-4728-B107-3E764453C444,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=008D3825-30A2-4728-B107-3E764453C444
https://connect.discoveryeducation.com/index.cfm?guidAssetID=00904486-A96C-4FE3-816D-617682135245,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=00904486-A96C-4FE3-816D-617682135245
https://connect.discoveryeducation.com/index.cfm?guidAssetID=00d81342-6794-44ef-9def-1b0f7ef21403,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=00d81342-6794-44ef-9def-1b0f7ef21403
https://connect.discoveryeducation.com/index.cfm?guidAssetID=01385994-9A6C-41D1-A4C0-C0D10D7FA788,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01385994-9A6C-41D1-A4C0-C0D10D7FA788
https://connect.discoveryeducation.com/index.cfm?guidAssetID=01392250-2489-4319-8033-21A62A1945FA,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01392250-2489-4319-8033-21A62A1945FA
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0159bd43-43ab-4a69-b8ea-3085da363024,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0159bd43-43ab-4a69-b8ea-3085da363024
https://connect.discoveryeducation.com/index.cfm?guidAssetID=01EE64D1-3CF8-4ECC-8CFE-49FAEA6AC79C,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01EE64D1-3CF8-4ECC-8CFE-49FAEA6AC79C
https://connect.discoveryeducation.com/index.cfm?guidAssetID=01F86F50-051D-4BBB-8B08-823520CC4E3D,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01F86F50-051D-4BBB-8B08-823520CC4E3D
https://connect.discoveryeducation.com/index.cfm?guidAssetID=022ED1A7-9D2E-4FBD-B770-936004D24F5E,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=022ED1A7-9D2E-4FBD-B770-936004D24F5E
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0234990A-8AA5-48FB-A54D-C74CCCD47A01,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0234990A-8AA5-48FB-A54D-C74CCCD47A01
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0245F8ED-6F96-49DE-B5E9-85329E49E5CE,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0245F8ED-6F96-49DE-B5E9-85329E49E5CE
https://connect.discoveryeducation.com/index.cfm?guidAssetID=026AE1AF-65B3-4C35-9FE6-4B862792C9E7,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=026AE1AF-65B3-4C35-9FE6-4B862792C9E7
https://connect.discoveryeducation.com/index.cfm?guidAssetID=02758609-ac1b-4c5f-9d47-02490e333f4c,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=02758609-ac1b-4c5f-9d47-02490e333f4c
https://connect.discoveryeducation.com/index.cfm?guidAssetID=02FA5D5D-1704-4DC2-857F-E63AB2289BEE,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=02FA5D5D-1704-4DC2-857F-E63AB2289BEE
https://connect.discoveryeducation.com/index.cfm?guidAssetID=02ea5f87-8ce9-430d-9581-7ae1e9904258,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=02ea5f87-8ce9-430d-9581-7ae1e9904258
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0304d77c-109c-4d4b-b80b-a84cce27eb9,Redirected,URL should be updated to match Redirected URL,https://www.discoveryeducation.com/?ErrMsg=Please%20supply%20a%20Code.%20Please%20try%20again.
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0304d77c-109c-4d4b-b80b-a84cce27eb9f,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0304d77c-109c-4d4b-b80b-a84cce27eb9f
https://connect.discoveryeducation.com/index.cfm?guidAssetID=030CFF5C-1B78-4AB4-A108-0AC743F103BF,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=030CFF5C-1B78-4AB4-A108-0AC743F103BF
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0316BEC7-E741-4B8C-8825-A90B402B50A0,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0316BEC7-E741-4B8C-8825-A90B402B50A0
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03183DF9-CD2F-4B3F-8E42-BF3E6F9BCB45,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03183DF9-CD2F-4B3F-8E42-BF3E6F9BCB45
https://connect.discoveryeducation.com/index.cfm?guidAssetID=031D0DD1-79FE-4ECA-8A80-A383C4CE2A5F,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=031D0DD1-79FE-4ECA-8A80-A383C4CE2A5F
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03322661-8A71-4BDB-91B7-569CB84C3564,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03322661-8A71-4BDB-91B7-569CB84C3564
https://connect.discoveryeducation.com/index.cfm?guidAssetID=033A77DD-DFBF-4B65-90AB-E2AD4EA2BE06,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=033A77DD-DFBF-4B65-90AB-E2AD4EA2BE06
https://connect.discoveryeducation.com/index.cfm?guidAssetID=036BC73F-689A-42F9-8361-DBC9C2077641,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=036BC73F-689A-42F9-8361-DBC9C2077641
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0395589D-A58B-4ABF-A81E-523B37F43CC7,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0395589D-A58B-4ABF-A81E-523B37F43CC7
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03AB484C-03FD-472F-937D-23478686402D,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03AB484C-03FD-472F-937D-23478686402D
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03ACE976-4F13-4053-9210-2F7AEACB2651,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ACE976-4F13-4053-9210-2F7AEACB2651
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03D3A2AF-50DC-4FF5-81BB-6AF1DA91E5C0,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03D3A2AF-50DC-4FF5-81BB-6AF1DA91E5C0
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03a2ec04-bfc1-4f4e-b345-1317a565555d,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03a2ec04-bfc1-4f4e-b345-1317a565555d
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03fdd067-5374-40f3-9055-40b429b4e418,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03fdd067-5374-40f3-9055-40b429b4e418
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0402DB96-5DB1-415E-8A3F-C8643036B6AA,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0402DB96-5DB1-415E-8A3F-C8643036B6AA
https://connect.discoveryeducation.com/index.cfm?guidAssetID=04119955-4A76-4EDE-9510-DD6C667DF0CB,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=04119955-4A76-4EDE-9510-DD6C667DF0CB
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0412A2DE-A6A8-49D5-B94B-622266471CC8,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0412A2DE-A6A8-49D5-B94B-622266471CC8
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0483F6E9-D771-45A6-9221-F30DC28D749BPartner=BA34-27GQ,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0483F6E9-D771-45A6-9221-F30DC28D749B
https://connect.discoveryeducation.com/index.cfm?guidAssetID=04A5F833-6080-48BE-BB52-EEEBB7698B49,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=04A5F833-6080-48BE-BB52-EEEBB7698B49
https://connect.discoveryeducation.com/index.cfm?guidAssetID=04AEF575-893F-4E16-B228-F2E1CB85AFDF,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=04AEF575-893F-4E16-B228-F2E1CB85AFDF
https://connect.discoveryeducation.com/index.cfm?guidAssetID=04C1C108-EB4F-43C8-A94B-CCB8988638F4,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=04C1C108-EB4F-43C8-A94B-CCB8988638F4
https://connect.discoveryeducation.com/index.cfm?guidAssetID=04D5EA1A7-675C-4C18-ACBB-04F5E2FCC582,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=4D5EA1A7-675C-4C18-ACBB-04F5E2FCC582
https://connect.discoveryeducation.com/index.cfm?guidAssetID=04EA6AA2-9A19-4BB0-A338-1D78B037C6AE,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=04EA6AA2-9A19-4BB0-A338-1D78B037C6AE
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0501693B-E58E-4907-965C-00771DAF2A73,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0501693B-E58E-4907-965C-00771DAF2A73
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0513B03B-E058-4C97-9311-ED5EEACC5ED2,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0513B03B-E058-4C97-9311-ED5EEACC5ED2
https://connect.discoveryeducation.com/index.cfm?guidAssetID=055E6C32-11AE-4EF2-9CE3-510F8E87E39C,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=055E6C32-11AE-4EF2-9CE3-510F8E87E39C
https://connect.discoveryeducation.com/index.cfm?guidAssetID=05740CA5-48E6-4C17-B18C-9529FA458F4F,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=05740CA5-48E6-4C17-B18C-9529FA458F4F
https://connect.discoveryeducation.com/index.cfm?guidAssetID=057649E8-53DC-4F7E-9CA0-F2FFCDF0EFE3,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=057649E8-53DC-4F7E-9CA0-F2FFCDF0EFE3
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0588C9BE-A74A-4F63-80EF-0AE3CB044A0C,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0588C9BE-A74A-4F63-80EF-0AE3CB044A0C
https://connect.discoveryeducation.com/index.cfm?guidAssetID=058A3244-4664-4B15-908E-A386800C0B91,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=058A3244-4664-4B15-908E-A386800C0B91
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0592A3DC-B5F2-49A7-B8C2-F1EB8E6383C0,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0592A3DC-B5F2-49A7-B8C2-F1EB8E6383C0
https://connect.discoveryeducation.com/index.cfm?guidAssetID=05F8E7F5-34B7-420D-9BA4-892683540862,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=05F8E7F5-34B7-420D-9BA4-892683540862
https://connect.discoveryeducation.com/index.cfm?guidAssetID=05FC9010-E500-4FCF-AF6D-DFEAE5ADEC49,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=05FC9010-E500-4FCF-AF6D-DFEAE5ADEC49
https://connect.discoveryeducation.com/index.cfm?guidAssetID=062045C4-6AC8-4C72-872C-06EDC1E377EC,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=062045C4-6AC8-4C72-872C-06EDC1E377EC
https://connect.discoveryeducation.com/index.cfm?guidAssetID=06237da1-89cb-4a29-a445-13cbd47abfcd,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=06237da1-89cb-4a29-a445-13cbd47abfcd
https://connect.discoveryeducation.com/index.cfm?guidAssetID=065f60a9-3f05-46b5-ac1e-39e5fc1cf16e,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=065f60a9-3f05-46b5-ac1e-39e5fc1cf16e
