EXTERNAL_URL,Result,Details,UpdatedURL
https://timeline.americanrevolutioncenter.org/,Redirected,URL should be updated to match Redirected URL,https://www.amrevmuseum.org/
https://toneway.com/songs/john-henry,Success,,
https://tongatime.com/2013/04/13/kingdom-of-tonga/how-to-make-tongan-tapa-cloth-ngatu/,404,"('Not Found', 'Nothing matches the given URI')",
https://topwindowstutorials-video.s3.amazonaws.com/w7basics/windows7-tut4-personalfolders.mp4,Success,,
https://topwindowstutorials-video.s3.amazonaws.com/w7basics/windows7-tut5-workingwithfolders.mp4,Success,,
https://totallyhistory.com/new-kingdom-of-egypt/,Failed - https,Failed with https; Successful as http,http://totallyhistory.com/new-kingdom-of-egypt/
https://transformgrief.com/tutorials/the-5-stages-of-grief-explained/,Failed - https,Failed with https; Successful as http,http://transformgrief.com/tutorials/the-5-stages-of-grief-explained/
https://tutorials.istudy.psu.edu/notetaking/notetaking4.html#userbookmark_Activity1,Failed - https,Failed with https; Successful as http,http://tutorials.istudy.psu.edu/notetaking/notetaking4.html#userbookmark_Activity1
https://tv.fusion.net/video/317893/undocumented-immigrants-healthcare/,Redirected,URL should be updated to match Redirected URL,https://fusion.tv/video/317893/undocumented-immigrants-healthcare/
https://udleditions.cast.org/craft_intro.html,Failed - https,Failed with https; Successful as http,http://udleditions.cast.org/craft_intro.html
https://uds.ak.o.brightcove.com/2155857773001/2155857773001_3227307986001_HD-BAC-21-Budget-FC780x.mp4,Failed - https,Failed with https; Successful as http,http://uds.ak.o.brightcove.com/2155857773001/2155857773001_3227307986001_HD-BAC-21-Budget-FC780x.mp4
https://uk.france.fr/en/discover/champagne-ardenne-2,Redirected,URL should be updated to match Redirected URL,https://uk.france.fr/en/champagne
https://uk.france.fr/en/discover/city-bordeaux,404,"('Not Found', 'Nothing matches the given URI')",
https://uk.france.fr/en/discover/massif-central-wide-open-spaces,404,"('Not Found', 'Nothing matches the given URI')",
https://uk.france.fr/en/discover/normandy,Redirected,URL should be updated to match Redirected URL,https://uk.france.fr/en/normandy
https://us-presidents.insidegov.com/compare/9-41/Abraham-Lincoln-vs-James-Buchanan,Failed,Failed to establish a connection,
https://usafootball.com/health-safety/how-to-tackle,Success,,
https://uselectionatlas.org/RESULTS/national.php?year=1860,403,"('Forbidden', 'Request forbidden -- authorization will not help')",
https://users.erols.com/mwhite28/1907powr.htm,Failed - https,Failed with https; Successful as http,http://users.erols.com/mwhite28/1907powr.htm
https://vicfirth.com/webrhythms-lesson-8/,Redirected,URL should be updated to match Redirected URL,https://vicfirth.zildjian.com/education.html
https://video.about.com/electrical/What-is-a-Circuit-Breaker-Panel-.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://video.gpb.org/video/2365102886/,Redirected,URL should be updated to match Redirected URL,https://video.gpb.org/video/chemistry-physics-chemistry-902-boyles-law-and-charles-law/
https://video.mit.edu/watch/an-introduction-to-calorimetry-10969/,Redirected,URL should be updated to match Redirected URL,https://www.youtube.com/mit/
https://video.mit.edu/watch/genetic-engineering-10959/,Redirected,URL should be updated to match Redirected URL,https://www.youtube.com/mit/
https://video.nationalgeographic.com/video/101-videos/solar-system-sci,Success,,
https://video.nationalgeographic.com/video/101-videos/volcanoes-101,Redirected,URL should be updated to match Redirected URL,https://video.nationalgeographic.com/video/science/101-videos/0000016f-7d09-dc46-a77f-7fad40050000-11
https://video.nationalgeographic.com/video/alternative-energy,Redirected,URL should be updated to match Redirected URL,https://video.nationalgeographic.com/video/00000144-0a2c-d3cb-a96c-7b2d805d0000
https://video.nationalgeographic.com/video/destinations/france-overview-dest,Redirected,URL should be updated to match Redirected URL,https://video.nationalgeographic.com/video/00000144-0a42-d3cb-a96c-7b4f0cbe0000
https://video.nationalgeographic.com/video/environment/energy-environment/alternative-energy/,Redirected,URL should be updated to match Redirected URL,https://video.nationalgeographic.com/video/00000144-0a2c-d3cb-a96c-7b2d805d0000
https://video.nationalgeographic.com/video/greenhouse-gases,Redirected,URL should be updated to match Redirected URL,https://video.nationalgeographic.com/video/00000144-0a2d-d3cb-a96c-7b2d99ba0000
https://video.nationalgeographic.com/video/magazine/141115-ngm-pilgrim-roads,Redirected,URL should be updated to match Redirected URL,https://video.nationalgeographic.com/video/magazine/00000149-82b0-d0c2-afef-e6b28a470000
https://video.nationalgeographic.com/video/news/150922-weather-forecasting-vin,Redirected,URL should be updated to match Redirected URL,https://video.nationalgeographic.com/video/news/0000014f-f124-deef-a9ef-f32ec1ae0000
https://video.nationalgeographic.com/video/news/7-billion/ngm-7billion,Redirected,URL should be updated to match Redirected URL,https://video.nationalgeographic.com/video/news/00000144-0a2f-d3cb-a96c-7b2f274b0000
https://video.nationalgeographic.com/video/peru_machupicchu,Success,,
https://video.unctv.org/video/2365414957/,Redirected,URL should be updated to match Redirected URL,https://video.unctv.org/video/fitness-files-fitness-assessment/
https://video.wired.com/watch/tech-effects-how-music-affects-brains-bodies,Redirected,URL should be updated to match Redirected URL,https://www.wired.com/video/watch/tech-effects-how-music-affects-brains-bodies
https://videos.howstuffworks.com/money-talks-news/5224-ways-to-pay-the-irs-video.htm,Redirected,URL should be updated to match Redirected URL,https://www.howstuffworks.com/videos
https://viewpure.com/CXXXTsD1QFU?ref=live,Redirected,URL should be updated to match Redirected URL,http://www.viewpure.com/CXXXTsD1QFU?ref=live
https://vimeo.com/15212133,Success,,
https://vimeo.com/18562973,451,,
https://vimeo.com/23482734,Success,,
https://vimeo.com/27137998,Success,,
https://vimeo.com/30695834,Success,,
https://vimeo.com/36501044,Success,,
https://vimeo.com/44607984,Success,,
https://vimeo.com/46243880,Success,,
https://vimeo.com/46595734,Success,,
https://vimeo.com/46595734,Success,,
https://vimeo.com/47059488,Success,,
https://vimeo.com/70338302,Success,,
https://vimeo.com/70338302,Success,,
https://vimeo.com/7340280,Success,,
https://virtualnerd.com/common-core/grade-6/6_EE-expression-equations/B/6/variables-definition,Success,,
https://virtualnerd.com/geometry/circles/angle-measures-segment-lengths/measure-arc-given-intersecting-chords,Success,,
https://virtualnerd.com/geometry/length-area/regular-polygons-composite-figures-area/composite-figure-area,Success,,
https://virtualnerd.com/geometry/surface-area-volume-solid/prisms-cylinders-area/formula-cylinder-surface-area,Success,,
https://virtualnerd.com/middle-math/multiplying-dividing-fractions/multiply/multiply-fractions-definition,Success,,
https://virtualnerd.com/middle-math/number-algebraic-sense/problem-solving-plan/make-table-pattern-example,Success,,
https://virtualnerd.com/pre-algebra/algebra-tools/number-properties/,Success,,
https://virtualnerd.com/pre-algebra/factors-fractions-exponents/prime-factorization-greatest-common-factor/prime-factorization/prime-factorization-by-tree,Success,,
https://virtualnerd.com/pre-algebra/geometry/transformations-symmetry/define-transformations/tessellation-definition,Success,,
https://virtualnerd.com/pre-algebra/inequalities-multi-step-equations/inequalities-multiple-steps/solve-multiple-step-inequalities/inequality-two-step-solution-and-graph,Success,,
https://virtualnerd.com/pre-algebra/one-two-step-equations/variables/working-equations/definition-equation,Success,,
https://virtualnerd.com/pre-algebra/rational-numbers/definitions-basics/compare/order-fractions-decimals,Success,,
https://virtualnerd.com/pre-algebra/rational-numbers/fraction-division-multiplication/divide-fractions/multiplicative-inverses-definition,Success,,
https://virtualnerd.com/pre-algebra/rational-numbers/fraction-division-multiplication/divide-fractions/multiplicative-inverses-definition,Success,,
https://virtualnerd.com/pre-algebra/ratios-proportions/proportionality/solving-proportions/proportion-cross-multiply-example,Success,,
https://virtualnerd.com/pre-algebra/ratios-proportions/rates-unit-rates/rate-unit-rate-examples/miles-kilometers-convert-example,Success,,
https://water.usgs.gov/edu/watercycle-kids-adv.html,Success,,
https://web.mnstate.edu/peil/M110/Worksheet/PolyaProblemSolve.pdf,Failed - https,Failed with https; Successful as http,http://web.mnstate.edu/peil/M110/Worksheet/PolyaProblemSolve.pdf
https://web.monroecc.edu/manila/webfiles/jwilkie/narrowingyourtopic.pdf,Redirected,URL should be updated to match Redirected URL,https://www.monroecc.edu/
https://web2.uvcs.uvic.ca/courses/elc/studyzone/200/grammar/prepo1.htm,Success,,
https://web2.uvcs.uvic.ca/elc/studyzone/330/reading/smell2.htm,Redirected,URL should be updated to match Redirected URL,https://web2.uvcs.uvic.ca/courses/elc/studyzone/330/reading/smell2.htm
https://webapps.esri.com.s3.amazonaws.com/mwl-maps/us_natural_industrial_resources.html,Failed - https,Failed with https; Successful as http,http://webapps.esri.com.s3.amazonaws.com/mwl-maps/us_natural_industrial_resources.html
https://weimar.facinghistory.org/content/weimar-republic-timeline,Redirected,URL should be updated to match Redirected URL,https://www.facinghistory.org/weimar-republic-fragility-democracy
https://whitneyplantation.com/interactive-map.html,Redirected,URL should be updated to match Redirected URL,https://www.whitneyplantation.org/contact/
https://wiki.answers.com/Q/How_does_body_type_affect_performance_in_sport#slide4,Redirected,URL should be updated to match Redirected URL,https://www.answers.com/Q/How_does_body_type_affect_performance_in_sport
https://worksheets.tutorvista.com/misleading-graph-worksheet.html,Failed,Failed to establish a connection,
https://wqed.pbslearningmedia.org/resource/lsps07.sci.phys.energy.lightcolor/light-and-color/,Success,,
https://wqed.pbslearningmedia.org/resource/lsps07.sci.phys.energy.lightreflect/light-and-the-law-of-reflection/,Success,,
https://wqed.pbslearningmedia.org/resource/rttt12.soc.ush.col.boston1723/explore-colonial-boston/,Success,,
https://writeahaiku.com/#the%20kite%20flies%20over%20%2F%20the%20land%20of%20beautiful%20green%20%2F%20and%20i%20smile%20broadly,Failed - https,Failed with https; Successful as http,http://writeahaiku.com/#the%20kite%20flies%20over%20%2F%20the%20land%20of%20beautiful%20green%20%2F%20and%20i%20smile%20broadly
https://ww2.kqed.org/quest/2014/02/13/nonrenewable-and-renewable-energy-resources-2/,Redirected,URL should be updated to match Redirected URL,https://www.kqed.org/quest/64341/nonrenewable-and-renewable-energy-resources-2
https://www-tc.pbs.org/now/classroom/acrobat/lesson07.pdf,Success,,
https://www.123teachme.com/spanish_word_for/size,Success,,
https://www.270towin.com/,Success,,
https://www.2worldwar2.com/blitzkrieg.htm,Success,,
https://www.3dgeography.co.uk/river-facts,Success,,
https://www.50states.com/statehood.htm,Success,,
https://www.5min.com/Video/The-History-of-The-United-Nations-516978285,Failed,Failed to establish a connection,
https://www.7continents5oceans.com/,Success,,
https://www.8notes.com/school/theory/measures_and_time_signature.asp,Success,,
https://www.aaamath.com/equ725x2.htm,Success,,
https://www.aaamath.com/g723-evaluate-1variable.html,Success,,
https://www.aaamath.com/g76-absolute-value.html,Success,,
https://www.aaamath.com/geo612x4.htm,Success,,
https://www.aaastudy.com/pro34cx2.htm,Success,,
https://www.aarp.org/politics-society/history/info-06-2011/civil-war-changed-american-life.html,Success,,
https://www.abcya.com/comparing_number_values.htm,Redirected,URL should be updated to match Redirected URL,https://www.abcya.com/games/comparing_number_values
https://www.abcya.com/latitude_and_longitude_practice.htm,Redirected,URL should be updated to match Redirected URL,https://www.abcya.com/games/latitude_and_longitude_practice
https://www.abcya.com/parts_of_speech.htm,Redirected,URL should be updated to match Redirected URL,https://www.abcya.com/games/parts_of_speech
https://www.aboriginal-art-australia.com/aboriginal-art-library/aboriginal-art-styles/,Success,,
https://www.aboriginal-art-australia.com/aboriginal-art-tube-online/,Success,,
https://www.acefitness.org/acefit/healthy-living-article/59/5058/youth-fitness-overload-principle/,Redirected,URL should be updated to match Redirected URL,https://www.acefitness.org/education-and-resources/lifestyle/blog/5058/youth-fitness-overload-principle/
https://www.africanworldheritagesites.org/cultural-places/trans-sahara-trading-routes.html,Success,,
https://www.agr.gc.ca/eng/about-us/publications/discover-agriculture/videos-agricultural-products-and-progress/agriculture-then-and-now-managing-pests-video/?id=1490790036279,Redirected,URL should be updated to match Redirected URL,https://www.agr.gc.ca/eng/news-from-agriculture-and-agri-food-canada/scientific-achievements-in-agriculture/agriculture-then-and-now-managing-pests-video/?id=1490790036279
https://www.airnow.gov/,Success,,
https://www.airpano.ru/files/China-Great-Wall/2-2,Redirected,URL should be updated to match Redirected URL,http://www.airpano.com/360photo/China-Great-Wall/
https://www.airpano.ru/files/Easter-Island/2-2,Redirected,URL should be updated to match Redirected URL,http://www.airpano.com/360photo/Easter-Island/
https://www.airpano.ru/files/Sydney-Australia/2-2,Redirected,URL should be updated to match Redirected URL,http://www.airpano.com/360photo/Sydney-Australia/
https://www.algebra-class.com/algebraic-expressions.html,Success,,
https://www.algebralab.org/Word/Word.aspx?file=Algebra_Averages.xml,Redirected,URL should be updated to match Redirected URL,http://www.algebralab.org/lessons/WORD.html
https://www.algebralab.org/lessons/lesson.aspx?file=Algebra_OneVariableSolvingInequalities.xml,Failed - https,Failed with https; Successful as http,http://www.algebralab.org/lessons/lesson.aspx?file=Algebra_OneVariableSolvingInequalities.xml
https://www.algebralab.org/lessons/lesson.aspx?file=geometry_areaperimeterregularpolygons.xml,Failed - https,Failed with https; Successful as http,http://www.algebralab.org/lessons/lesson.aspx?file=geometry_areaperimeterregularpolygons.xml
https://www.algebralab.org/practice/practice.aspx?file=Algebra1_6-3.xml,Failed - https,Failed with https; Successful as http,http://www.algebralab.org/practice/practice.aspx?file=Algebra1_6-3.xml
https://www.algebralab.org/practice/practice.aspx?file=Word_WPSurfaceArea.xml,Failed - https,Failed with https; Successful as http,http://www.algebralab.org/practice/practice.aspx?file=Word_WPSurfaceArea.xml
https://www.allaboutmusictheory.com/musical-staff/ledger-lines/,Success,,
https://www.allmusic.com/artist/fran%C3%A7ois-couperin-mn0000763575/biography,Success,,
https://www.allthetests.com/quiz26/quiz/1267563826/Are-you-a-patriot-or-a-loyalist,Success,,
https://www.american-historama.org/1913-1928-ww1-prohibition-era/isolationism-1920s.htm,Failed - https,Failed with https; Successful as http,http://www.american-historama.org/1913-1928-ww1-prohibition-era/isolationism-1920s.htm
https://www.american-historama.org/1913-1928-ww1-prohibition-era/sinking-of-lusitania.htm,Failed - https,Failed with https; Successful as http,http://www.american-historama.org/1913-1928-ww1-prohibition-era/sinking-of-lusitania.htm
https://www.american-historama.org/1929-1945-depression-ww2-era/public-works-administration.htm,Failed - https,Failed with https; Successful as http,http://www.american-historama.org/1929-1945-depression-ww2-era/public-works-administration.htm
https://www.amnh.org/exhibitions/permanent-exhibitions/human-origins-and-cultural-halls/hall-of-south-american-peoples,Redirected,URL should be updated to match Redirected URL,https://www.amnh.org/exhibitions/permanent/south-american-peoples
https://www.amnh.org/ology/features/stufftodo_paleo/findfossils.php?TB_iframe=true&height=500&width=600,Failed,Failed to establish a connection,
https://www.anatomyarcade.com/games/jigsaws/MuscularJigsaw/muscularJigsaw.html,Failed - https,Failed with https; Successful as http,http://www.anatomyarcade.com/games/jigsaws/MuscularJigsaw/muscularJigsaw.html
https://www.ancient-china.net/,Redirected,URL should be updated to match Redirected URL,https://www.squadhelp.com/name/ancient-china.net
https://www.ancient-rome.com/rsc_f.htm,Failed - https,Failed with https; Successful as http,http://www.ancient-rome.com/rsc_f.htm
https://www.ancientchina.co.uk/menu.html,Failed - https,Failed with https; Successful as http,http://www.ancientchina.co.uk/menu.html
https://www.ancientegypt.co.uk/time/explore/main.html,Failed - https,Failed with https; Successful as http,http://www.ancientegypt.co.uk/time/explore/main.html
https://www.ancientgreece.co.uk/dailylife/explore/exp_set.html,Failed - https,Failed with https; Successful as http,http://www.ancientgreece.co.uk/dailylife/explore/exp_set.html
https://www.ancientgreece.co.uk/staff/resources/background/bg10/home.html,Failed - https,Failed with https; Successful as http,http://www.ancientgreece.co.uk/staff/resources/background/bg10/home.html
https://www.ancientgreece.com/s/Main_Page/,Failed - https,Failed with https; Successful as http,http://www.ancientgreece.com/s/Main_Page/
https://www.ancienthistorylists.com/rome-history/top-10-magnificent-ancient-roman-architectures/,Success,,
https://www.ancientscripts.com/ma_ws.html,Redirected,URL should be updated to match Redirected URL,http://verifymywhois.com/aplus_v1.html
https://www.ancientscripts.com/maya.html,Redirected,URL should be updated to match Redirected URL,http://verifymywhois.com/aplus_v1.html
https://www.angelfire.com/hi5/interactive_learning/yr7greecefiles/Greek_Architecture2.htm,Failed - https,Failed with https; Successful as http,http://www.angelfire.com/hi5/interactive_learning/yr7greecefiles/Greek_Architecture2.htm
https://www.angelfire.com/md/byme/guesswho/hotshot.html,Failed - https,Failed with https; Successful as http,http://www.angelfire.com/md/byme/guesswho/hotshot.html
https://www.animatedtalltales.com/,Failed - https,Failed with https; Successful as http,http://www.animatedtalltales.com/
https://www.annarbor.com/entertainment/parenting/make-your-own-wayang-kulit-indonesian-shadow-puppets/,Failed - https,Failed with https; Successful as http,http://www.annarbor.com/entertainment/parenting/make-your-own-wayang-kulit-indonesian-shadow-puppets/
https://www.architecturaldigest.com/gallery/best-of-frank-gehry-slideshow#4,Success,,
https://www.archives.gov/exhibits/charters/bill_of_rights_zoom_1.html,Redirected,URL should be updated to match Redirected URL,https://www.archives.gov/founding-docs
https://www.ardmediathek.de/tv/Abendschau-Gesichter-Geschichten-B/Erster-Schultag-13-09-2016/Bayerisches-Fernsehen/Video-Podcast?bcastId=5924750&documentId=37706956,410,"('Gone', 'URI no longer exists and has been permanently removed.')",
https://www.aresearchguide.com/1steps.html,Success,,
https://www.aresearchguide.com/1steps.html,Success,,
https://www.ars-nova.com/et/C01.html,Success,,
https://www.ars-nova.com/et/C02.html,Success,,
https://www.ars-nova.com/et/C04.html,Success,,
https://www.arthritis-health.com/video/hip-anatomy-video,Success,,
https://www.artic.edu/aic/collections/exhibitions/AncientIndian/index,404,"('Not Found', 'Nothing matches the given URI')",
https://www.artinthepicture.com/artists/Umberto_Boccioni/,Redirected,URL should be updated to match Redirected URL,https://www.artinthepicture.com/
https://www.artinthepicture.com/styles/Rococo/,Redirected,URL should be updated to match Redirected URL,https://www.artinthepicture.com/
https://www.artsalive.ca/en/mus/activitiesgames/games/compose_music.swf,Redirected,URL should be updated to match Redirected URL,http://artsalive.ca/en/mus/activitiesgames/games/compose_music.swf
https://www.artsmia.org/art-of-asia/ceramics/early-chinese-ceramics-han.cfm,Failed,Failed to establish a connection,
https://www.artyfactory.com/art_appreciation/art-history-slideshows/modern_art_slideshows/suprematism_constructivism_de-stijl_slideshow.html,Success,,
https://www.artyfactory.com/art_appreciation/art_movements/pop_art.htm,Success,,
https://www.atlasobscura.com/places/nan-madol,Success,,
https://www.augustine.com/history/timeline.php,Redirected,URL should be updated to match Redirected URL,https://www.visitstaugustine.com/history/timeline.php
https://www.augustine.com/history/timeline.php,Redirected,URL should be updated to match Redirected URL,https://www.visitstaugustine.com/history/timeline.php
https://www.augustine.com/history/timeline.php,Redirected,URL should be updated to match Redirected URL,https://www.visitstaugustine.com/history/timeline.php
https://www.augustine.com/history/walkingtours.php,Redirected,URL should be updated to match Redirected URL,https://www.visitstaugustine.com/history/walkingtours.php
https://www.authorstream.com/Presentation/worm-32786-16851-as-Entertainment-ppt-powerpoint/,Success,,
https://www.azocleantech.com/video-details.aspx?VidID=74,Success,,
https://www.aztec-history.com/aztec-warriors.html,Failed - https,Failed with https; Successful as http,http://www.aztec-history.com/aztec-warriors.html
https://www.babycenter.com/0_the-13-rules-of-safe-pregnancy-exercise_622.bc,Success,,
https://www.baroquemusic.org/,Success,,
https://www.basic-mathematics.com/examples-of-inductive-reasoning.html,Success,,
https://www.basic-mathematics.com/greatest-common-factor-game.html,Success,,
https://www.basic-mathematics.com/perimeter-of-a-triangle.html,Success,,
https://www.battleofbritain1940.com/#/,Redirected,URL should be updated to match Redirected URL,https://battleofbritain1940.com/
https://www.bbc.co.uk/bitesize/ks1/literacy/joining_words/play/,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/topics/zwwp8mn/articles/z9wvqhv
https://www.bbc.co.uk/bitesize/ks1/maths/organising_data/play/,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/topics/zg6tyrd/articles/zgg9pbk
https://www.bbc.co.uk/education/guides/z9q2mp3/revision,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/guides/z9q2mp3/revision/1
https://www.bbc.co.uk/education/guides/zpvbgk7/revision,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/guides/zpvbgk7/revision/1
https://www.bbc.co.uk/education/guides/zsw7mp3/revision/5,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/guides/zsw7mp3/revision/5
https://www.bbc.co.uk/history/british/civil_war_revolution/,Success,,
https://www.bbc.co.uk/history/british/civil_war_revolution/glorious_revolution_01.shtml,Success,,
https://www.bbc.co.uk/languages/french/talk/greetings/,Redirected,URL should be updated to match Redirected URL,http://www.bbc.co.uk/languages/french/talk/greetings/
https://www.bbc.co.uk/languages/french/talk/shopping/,Redirected,URL should be updated to match Redirected URL,http://www.bbc.co.uk/languages/french/talk/shopping/
https://www.bbc.co.uk/news/world-latin-america-14242834,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/news/av/world-latin-america-14242834/works-of-the-olmec-civilisation-exhibited-in-mexico-city
https://www.bbc.co.uk/schools/gcsebitesize/history/mwh/ir1/thetreatyrev1.shtml,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/subjects/zj26n39
https://www.bbc.co.uk/schools/gcsebitesize/ict/implications/0moralandsocialissues/quiz/q30810347/,404,"('Not Found', 'Nothing matches the given URI')",
https://www.bbc.co.uk/schools/gcsebitesize/maths/statistics/representingdata2rev5.shtml,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/guides/zqymng8/revision/5
https://www.bbc.co.uk/schools/gcsebitesize/maths/statistics/samplinghirev3.shtml,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/guides/zy9frwx/revision/3
https://www.bbc.co.uk/schools/gcsebitesize/science/aqa_pre_2011/energy/heatrev1.shtml,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/guides/z2gjtv4/revision/1
https://www.bbc.co.uk/schools/primaryfrench/how_old/cartoon_flash.shtml,410,"('Gone', 'URI no longer exists and has been permanently removed.')",
https://www.bbc.co.uk/schools/primaryhistory/ancient_greeks/,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/topics/z87tn39
https://www.bbc.co.uk/schools/primaryhistory/ancient_greeks/arts_and_theatre/,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/topics/z87tn39/articles/zgpdjxs
https://www.bbc.co.uk/schools/primaryhistory/ancient_greeks/athens/,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/topics/z87tn39/articles/zxytpv4
https://www.bbc.co.uk/schools/primaryhistory/ancient_greeks/greek_world/,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/topics/z87tn39/articles/zxytpv4
https://www.bbc.co.uk/schools/primaryhistory/indus_valley/art_and_writing/,410,"('Gone', 'URI no longer exists and has been permanently removed.')",
https://www.bbc.co.uk/schools/primaryhistory/indus_valley/games_and_toys/,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/topics/zxn3r82/articles/zghy34j
https://www.bbc.co.uk/schools/primaryhistory/indus_valley/land_of_the_indus/,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/topics/zxn3r82/articles/z9mpsbk
https://www.bbc.co.uk/schools/primaryhistory/romans/the_roman_army/,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/bitesize/topics/zwmpfg8/articles/zqbnfg8
https://www.bbc.co.uk/schools/primarylanguages/french/my_calendar/months/,404,"('Not Found', 'Nothing matches the given URI')",
https://www.bbc.co.uk/schools/primarylanguages/french/numbers/numbers_1_10/,404,"('Not Found', 'Nothing matches the given URI')",
https://www.bbc.co.uk/schools/primarylanguages/french/school_day/times/,404,"('Not Found', 'Nothing matches the given URI')",
https://www.bbc.co.uk/schools/worldwarone/hq/causes1_01.shtml,410,"('Gone', 'URI no longer exists and has been permanently removed.')",
https://www.bbc.co.uk/skillswise/game/en03text-game-types-of-text,404,"('Not Found', 'Nothing matches the given URI')",
https://www.bbc.co.uk/skillswise/game/en29punc-game-going-to-work-with-commas ,404,"('Not Found', 'Nothing matches the given URI')",
https://www.bbc.co.uk/skillswise/game/en31vari-game-double-negatives,404,"('Not Found', 'Nothing matches the given URI')",
https://www.bbc.co.uk/skillswise/game/en32tens-game-logging-tenses,404,"('Not Found', 'Nothing matches the given URI')",
https://www.bbc.co.uk/skillswise/quiz/en18root-e1and2-quiz,404,"('Not Found', 'Nothing matches the given URI')",
https://www.bbc.co.uk/skillswise/worksheet/ma18comp-l1-w-compare-fractions-and-percentages,404,"('Not Found', 'Nothing matches the given URI')",
https://www.bbc.co.uk/sn/prehistoric_life/human/species/,Redirected,URL should be updated to match Redirected URL,http://www.bbc.co.uk/sn/prehistoric_life/human/species/
https://www.bbc.co.uk/timelines/zqbhn39,Redirected,URL should be updated to match Redirected URL,https://www.bbc.co.uk/teach/world-war-one-the-global-conflict-that-defined-a-century/zdk9y9q
https://www.bbc.com/news/av/entertainment-arts-28231055/rare-recording-of-virginia-woolf,Success,,
https://www.beaconlearningcenter.com/WebLessons/DidIRead/info10.htm,Failed - https,Failed with https; Successful as http,http://www.beaconlearningcenter.com/WebLessons/DidIRead/info10.htm
https://www.beaconlearningcenter.com/WebLessons/ParaphraseCraze/default.htm#page4A,Failed - https,Failed with https; Successful as http,http://www.beaconlearningcenter.com/WebLessons/ParaphraseCraze/default.htm#page4A
https://www.beaconlearningcenter.com/WebLessons/SequenceOfEvents/default.htm,Failed - https,Failed with https; Successful as http,http://www.beaconlearningcenter.com/WebLessons/SequenceOfEvents/default.htm
https://www.beaconlearningcenter.com/WebLessons/Setting/default.htm,Failed - https,Failed with https; Successful as http,http://www.beaconlearningcenter.com/WebLessons/Setting/default.htm
https://www.beaconlearningcenter.com/WebLessons/TrailblazingIntroductions/default.htm,Failed - https,Failed with https; Successful as http,http://www.beaconlearningcenter.com/WebLessons/TrailblazingIntroductions/default.htm
https://www.beaconlearningcenter.com/WebLessons/WhatCausedIt/default.htm,Failed - https,Failed with https; Successful as http,http://www.beaconlearningcenter.com/WebLessons/WhatCausedIt/default.htm
https://www.beaconlearningcenter.com/WebLessons/WhichWriting/3elem.htm,Failed - https,Failed with https; Successful as http,http://www.beaconlearningcenter.com/WebLessons/WhichWriting/3elem.htm
https://www.becominghuman.org/node/chromosome-connection,Failed - https,Failed with https; Successful as http,http://www.becominghuman.org/node/chromosome-connection
https://www.becominghuman.org/node/human-lineage-through-time,Failed - https,Failed with https; Successful as http,http://www.becominghuman.org/node/human-lineage-through-time
https://www.billofrightsinstitute.org/engage/student-resources/bill-of-your-rights-song/,Redirected,URL should be updated to match Redirected URL,https://billofrightsinstitute.org/engage/student-resources/bill-of-your-rights-song/
https://www.biography.com/people/albert-einstein-9285408/videos/albert-einstein-mini-biography-595639875789,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/video/albert-einstein-mini-biography-595639875789
https://www.biography.com/people/alexander-graham-bell-9205497/videos/alexander-graham-bell-father-of-the-telephone-19570755976,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/video/alexander-graham-bell-father-of-the-telephone-19570755976
https://www.biography.com/people/christopher-marlowe-9399572/videos/christopher-marlowe-mini-biography-14069315526,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/video/christopher-marlowe-mini-biography-14069315526
https://www.biography.com/people/george-washington-9524786/videos/george-washington-mini-biography-14814787758,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/video/george-washington-mini-biography-14814787758
https://www.biography.com/people/george-washington-carver-9240299/videos/george-washington-carver-mini-biography-2078942348,Redirected,URL should be updated to match Redirected URL,https://www.biography.com/video/george-washington-carver-mini-biography-2078942348
