https://connect.discoveryeducation.com/index.cfm?guidAssetID=01392250-2489-4319-8033-21A62A1945FA,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01392250-2489-4319-8033-21a62a1945fa
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0159bd43-43ab-4a69-b8ea-3085da363024,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0159bd43-43ab-4a69-b8ea-3085da363024
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0187C170-B874-4A8A-B573-01F466A158E2,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0187c170-b874-4a8a-b573-01f466a158e2
https://connect.discoveryeducation.com/index.cfm?guidAssetID=01BDCDAA-3C7D-430D-A590-0F2B5F17B68A,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01bdcdaa-3c7d-430d-a590-0f2b5f17b68a
https://connect.discoveryeducation.com/index.cfm?guidAssetID=01EE64D1-3CF8-4ECC-8CFE-49FAEA6AC79C,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01ee64d1-3cf8-4ecc-8cfe-49faea6ac79c
https://connect.discoveryeducation.com/index.cfm?guidAssetID=01F86F50-051D-4BBB-8B08-823520CC4E3D,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=01f86f50-051d-4bbb-8b08-823520cc4e3d
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0213280e-2e90-411e-8e25-9ab944f6a3d4,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0213280e-2e90-411e-8e25-9ab944f6a3d4
https://connect.discoveryeducation.com/index.cfm?guidAssetID=022ABAF9-E981-41EF-96C2-3891EDC3D083,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=022abaf9-e981-41ef-96c2-3891edc3d083
https://connect.discoveryeducation.com/index.cfm?guidAssetID=022ED1A7-9D2E-4FBD-B770-936004D24F5E,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=022ed1a7-9d2e-4fbd-b770-936004d24f5e
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0234990A-8AA5-48FB-A54D-C74CCCD47A01,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0234990a-8aa5-48fb-a54d-c74cccd47a01
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0245F8ED-6F96-49DE-B5E9-85329E49E5CE,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0245f8ed-6f96-49de-b5e9-85329e49e5ce
https://connect.discoveryeducation.com/index.cfm?guidAssetID=026AE1AF-65B3-4C35-9FE6-4B862792C9E7,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=026ae1af-65b3-4c35-9fe6-4b862792c9e7
https://connect.discoveryeducation.com/index.cfm?guidAssetID=02758609-ac1b-4c5f-9d47-02490e333f4c,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=02758609-ac1b-4c5f-9d47-02490e333f4c
https://connect.discoveryeducation.com/index.cfm?guidAssetID=02FA5D5D-1704-4DC2-857F-E63AB2289BEE,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=02fa5d5d-1704-4dc2-857f-e63ab2289bee
https://connect.discoveryeducation.com/index.cfm?guidAssetID=02ea5f87-8ce9-430d-9581-7ae1e9904258,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=02ea5f87-8ce9-430d-9581-7ae1e9904258
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0316BEC7-E741-4B8C-8825-A90B402B50A0,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0316bec7-e741-4b8c-8825-a90b402b50a0
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03183DF9-CD2F-4B3F-8E42-BF3E6F9BCB45,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03183df9-cd2f-4b3f-8e42-bf3e6f9bcb45
https://connect.discoveryeducation.com/index.cfm?guidAssetID=031D0DD1-79FE-4ECA-8A80-A383C4CE2A5F,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=031d0dd1-79fe-4eca-8a80-a383c4ce2a5f
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03272be6-e18f-4efa-9309-2e2f3fb43615,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03272be6-e18f-4efa-9309-2e2f3fb43615
https://connect.discoveryeducation.com/index.cfm?guidAssetID=033A77DD-DFBF-4B65-90AB-E2AD4EA2BE06,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=033a77dd-dfbf-4b65-90ab-e2ad4ea2be06
https://connect.discoveryeducation.com/index.cfm?guidAssetID=036BC73F-689A-42F9-8361-DBC9C2077641,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=036bc73f-689a-42f9-8361-dbc9c2077641
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0395589D-A58B-4ABF-A81E-523B37F43CC7,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0395589d-a58b-4abf-a81e-523b37f43cc7
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03AB484C-03FD-472F-937D-23478686402D,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ab484c-03fd-472f-937d-23478686402d
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03ACE976-4F13-4053-9210-2F7AEACB2651,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ace976-4f13-4053-9210-2f7aeacb2651
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03D0AC02-6A89-43B2-A8E7-1559298BAF60,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03d0ac02-6a89-43b2-a8e7-1559298baf60
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03D3A2AF-50DC-4FF5-81BB-6AF1DA91E5C0,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03d3a2af-50dc-4ff5-81bb-6af1da91e5c0
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03ec48af-6586-428c-be1e-5cf686b6ef00
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03a2ec04-bfc1-4f4e-b345-1317a565555d,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03a2ec04-bfc1-4f4e-b345-1317a565555d
https://connect.discoveryeducation.com/index.cfm?guidAssetID=03fdd067-5374-40f3-9055-40b429b4e418,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=03fdd067-5374-40f3-9055-40b429b4e418
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0402DB96-5DB1-415E-8A3F-C8643036B6AA,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0402db96-5db1-415e-8a3f-c8643036b6aa
https://connect.discoveryeducation.com/index.cfm?guidAssetID=04119955-4A76-4EDE-9510-DD6C667DF0CB,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=04119955-4a76-4ede-9510-dd6c667df0cb
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0412A2DE-A6A8-49D5-B94B-622266471CC8,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0412a2de-a6a8-49d5-b94b-622266471cc8
https://connect.discoveryeducation.com/index.cfm?guidAssetID=04A5F833-6080-48BE-BB52-EEEBB7698B49,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=04a5f833-6080-48be-bb52-eeebb7698b49
https://connect.discoveryeducation.com/index.cfm?guidAssetID=04AEF575-893F-4E16-B228-F2E1CB85AFDF,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=04aef575-893f-4e16-b228-f2e1cb85afdf
https://connect.discoveryeducation.com/index.cfm?guidAssetID=04C1C108-EB4F-43C8-A94B-CCB8988638F4,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=04c1c108-eb4f-43c8-a94b-ccb8988638f4
https://connect.discoveryeducation.com/index.cfm?guidAssetID=04E2E06F-A3B6-4109-BFAC-B35C9A8A59CA,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=04e2e06f-a3b6-4109-bfac-b35c9a8a59ca
https://connect.discoveryeducation.com/index.cfm?guidAssetID=04EA6AA2-9A19-4BB0-A338-1D78B037C6AE,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=04ea6aa2-9a19-4bb0-a338-1d78b037c6ae
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0501693B-E58E-4907-965C-00771DAF2A73,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0501693b-e58e-4907-965c-00771daf2a73
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0513B03B-E058-4C97-9311-ED5EEACC5ED2,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0513b03b-e058-4c97-9311-ed5eeacc5ed2
https://connect.discoveryeducation.com/index.cfm?guidAssetID=055E6C32-11AE-4EF2-9CE3-510F8E87E39C,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=055e6c32-11ae-4ef2-9ce3-510f8e87e39c
https://connect.discoveryeducation.com/index.cfm?guidAssetID=05740CA5-48E6-4C17-B18C-9529FA458F4F,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=05740ca5-48e6-4c17-b18c-9529fa458f4f
https://connect.discoveryeducation.com/index.cfm?guidAssetID=057649E8-53DC-4F7E-9CA0-F2FFCDF0EFE3,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=057649e8-53dc-4f7e-9ca0-f2ffcdf0efe3
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0588C9BE-A74A-4F63-80EF-0AE3CB044A0C,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0588c9be-a74a-4f63-80ef-0ae3cb044a0c
https://connect.discoveryeducation.com/index.cfm?guidAssetID=058A3244-4664-4B15-908E-A386800C0B91,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=058a3244-4664-4b15-908e-a386800c0b91
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0592A3DC-B5F2-49A7-B8C2-F1EB8E6383C0,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0592a3dc-b5f2-49a7-b8c2-f1eb8e6383c0
https://connect.discoveryeducation.com/index.cfm?guidAssetID=05E40495-C727-4972-B40A-6D2DBD81E199,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=05e40495-c727-4972-b40a-6d2dbd81e199
https://connect.discoveryeducation.com/index.cfm?guidAssetID=05F8E7F5-34B7-420D-9BA4-892683540862,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=05f8e7f5-34b7-420d-9ba4-892683540862
https://connect.discoveryeducation.com/index.cfm?guidAssetID=05FC9010-E500-4FCF-AF6D-DFEAE5ADEC49,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=05fc9010-e500-4fcf-af6d-dfeae5adec49
https://connect.discoveryeducation.com/index.cfm?guidAssetID=062045C4-6AC8-4C72-872C-06EDC1E377EC,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=062045c4-6ac8-4c72-872c-06edc1e377ec
https://connect.discoveryeducation.com/index.cfm?guidAssetID=064A6149-5A38-4ACD-91F4-9A53ED2AB6F3,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=064a6149-5a38-4acd-91f4-9a53ed2ab6f3
https://connect.discoveryeducation.com/index.cfm?guidAssetID=065f60a9-3f05-46b5-ac1e-39e5fc1cf16e,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=065f60a9-3f05-46b5-ac1e-39e5fc1cf16e
https://connect.discoveryeducation.com/index.cfm?guidAssetID=067168F1-3E77-4B1B-AF7F-B523963E6DFC,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=067168f1-3e77-4b1b-af7f-b523963e6dfc
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0676D1CF-A841-4DEC-B37A-E9893BF271CC,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0676d1cf-a841-4dec-b37a-e9893bf271cc
https://connect.discoveryeducation.com/index.cfm?guidAssetID=068b373b-f5d8-48d7-822b-9710480ab02f,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=068b373b-f5d8-48d7-822b-9710480ab02f
https://connect.discoveryeducation.com/index.cfm?guidAssetID=06BC479A-3969-4707-AC47-112F49E042CC,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=06bc479a-3969-4707-ac47-112f49e042cc
https://connect.discoveryeducation.com/index.cfm?guidAssetID=06EF141D-2BD9-4B45-B966-B43A0E9540F2,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=06ef141d-2bd9-4b45-b966-b43a0e9540f2
https://connect.discoveryeducation.com/index.cfm?guidAssetID=07112CDF-CDC3-4878-89BD-CE0CC499BFB7,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=07112cdf-cdc3-4878-89bd-ce0cc499bfb7
https://connect.discoveryeducation.com/index.cfm?guidAssetID=072e3aab-990a-4b3d-a7a5-b2d519f0e67c,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=072e3aab-990a-4b3d-a7a5-b2d519f0e67c
https://connect.discoveryeducation.com/index.cfm?guidAssetID=072e8e2e-78dc-45d9-8fe1-1947d596197b,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=072e8e2e-78dc-45d9-8fe1-1947d596197b
https://connect.discoveryeducation.com/index.cfm?guidAssetID=07411f77-9580-4897-86f2-18fae6fcd66f,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=07411f77-9580-4897-86f2-18fae6fcd66f
https://connect.discoveryeducation.com/index.cfm?guidAssetID=07BDB8F3-80E6-4214-8763-EDB4F0859EBD,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=07bdb8f3-80e6-4214-8763-edb4f0859ebd
https://connect.discoveryeducation.com/index.cfm?guidAssetID=07DFA033-56E7-4F5C-99AE-C50D2D3CA63C,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=07dfa033-56e7-4f5c-99ae-c50d2d3ca63c
https://connect.discoveryeducation.com/index.cfm?guidAssetID=07EBF5EC-8143-419D-A9A3-62932ED50F37,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=07ebf5ec-8143-419d-a9a3-62932ed50f37
https://connect.discoveryeducation.com/index.cfm?guidAssetID=07ac994f-c9ca-4497-bcec-a7542743f6d0,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=07ac994f-c9ca-4497-bcec-a7542743f6d0
https://connect.discoveryeducation.com/index.cfm?guidAssetID=0814BF6D-A54C-4D6B-B1AD-A75015995B84,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://connect.discoveryeducation.com/index.cfm?&cdPartner=BA34-27GQ&cdUser=26DA-9267&guidAssetID=0814bf6d-a54c-4d6b-b1ad-a75015995b84
