PK_ID,HTTPS
113615,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00
103972,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00
113616,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00
112699,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00
104829,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00
103980,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00
103979,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03EC48AF-6586-428C-BE1E-5CF686B6EF00
110619,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03a2ec04-bfc1-4f4e-b345-1317a565555d
61075,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03d3a2af-50dc-4ff5-81bb-6af1da91e5c0
64473,https://connect.discoveryeducation.com/index.cfm?guidAssetID=03fdd067-5374-40f3-9055-40b429b4e418
66225,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0402DB96-5DB1-415E-8A3F-C8643036B6AA
66981,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0402DB96-5DB1-415E-8A3F-C8643036B6AA
103274,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0402DB96-5DB1-415E-8A3F-C8643036B6AA
206863,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0402DB96-5DB1-415E-8A3F-C8643036B6AA
67385,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0402DB96-5DB1-415E-8A3F-C8643036B6AA
114101,https://connect.discoveryeducation.com/index.cfm?guidAssetID=04119955-4A76-4EDE-9510-DD6C667DF0CB
105522,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0412A2DE-A6A8-49D5-B94B-622266471CC8
113515,https://connect.discoveryeducation.com/index.cfm?guidAssetID=04A5F833-6080-48BE-BB52-EEEBB7698B49
63070,https://connect.discoveryeducation.com/index.cfm?guidAssetID=04AEF575-893F-4E16-B228-F2E1CB85AFDF
61376,https://connect.discoveryeducation.com/index.cfm?guidAssetID=04C1C108-EB4F-43C8-A94B-CCB8988638F4
114286,https://connect.discoveryeducation.com/index.cfm?guidAssetID=04E2E06F-A3B6-4109-BFAC-B35C9A8A59CA
113579,https://connect.discoveryeducation.com/index.cfm?guidAssetID=04EA6AA2-9A19-4BB0-A338-1D78B037C6AE
105776,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0501693B-E58E-4907-965C-00771DAF2A73
62422,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0513B03B-E058-4C97-9311-ED5EEACC5ED2
109046,https://connect.discoveryeducation.com/index.cfm?guidAssetID=055E6C32-11AE-4EF2-9CE3-510F8E87E39C
103514,https://connect.discoveryeducation.com/index.cfm?guidAssetID=055E6C32-11AE-4EF2-9CE3-510F8E87E39C
113765,https://connect.discoveryeducation.com/index.cfm?guidAssetID=05740CA5-48E6-4C17-B18C-9529FA458F4F
113764,https://connect.discoveryeducation.com/index.cfm?guidAssetID=05740CA5-48E6-4C17-B18C-9529FA458F4F
113517,https://connect.discoveryeducation.com/index.cfm?guidAssetID=057649E8-53DC-4F7E-9CA0-F2FFCDF0EFE3
112610,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0588C9BE-A74A-4F63-80EF-0AE3CB044A0C
105772,https://connect.discoveryeducation.com/index.cfm?guidAssetID=058A3244-4664-4B15-908E-A386800C0B91
114615,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0592A3DC-B5F2-49A7-B8C2-F1EB8E6383C0
105550,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0592A3DC-B5F2-49A7-B8C2-F1EB8E6383C0
61772,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0592A3DC-B5F2-49A7-B8C2-F1EB8E6383C0
61759,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0592A3DC-B5F2-49A7-B8C2-F1EB8E6383C0
201558,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0592A3DC-B5F2-49A7-B8C2-F1EB8E6383C0
114106,https://connect.discoveryeducation.com/index.cfm?guidAssetID=05E40495-C727-4972-B40A-6D2DBD81E199
105527,https://connect.discoveryeducation.com/index.cfm?guidAssetID=05F8E7F5-34B7-420D-9BA4-892683540862
105523,https://connect.discoveryeducation.com/index.cfm?guidAssetID=05F8E7F5-34B7-420D-9BA4-892683540862
105273,https://connect.discoveryeducation.com/index.cfm?guidAssetID=05FC9010-E500-4FCF-AF6D-DFEAE5ADEC49
105588,https://connect.discoveryeducation.com/index.cfm?guidAssetID=05FC9010-E500-4FCF-AF6D-DFEAE5ADEC49
102657,https://connect.discoveryeducation.com/index.cfm?guidAssetID=062045C4-6AC8-4C72-872C-06EDC1E377EC
63156,https://connect.discoveryeducation.com/index.cfm?guidAssetID=064A6149-5A38-4ACD-91F4-9A53ED2AB6F3
203411,https://connect.discoveryeducation.com/index.cfm?guidAssetID=065f60a9-3f05-46b5-ac1e-39e5fc1cf16e
63134,https://connect.discoveryeducation.com/index.cfm?guidAssetID=065f60a9-3f05-46b5-ac1e-39e5fc1cf16e
105013,https://connect.discoveryeducation.com/index.cfm?guidAssetID=065f60a9-3f05-46b5-ac1e-39e5fc1cf16e
103181,https://connect.discoveryeducation.com/index.cfm?guidAssetID=065f60a9-3f05-46b5-ac1e-39e5fc1cf16e
63554,https://connect.discoveryeducation.com/index.cfm?guidAssetID=065f60a9-3f05-46b5-ac1e-39e5fc1cf16e
66611,https://connect.discoveryeducation.com/index.cfm?guidAssetID=067168F1-3E77-4B1B-AF7F-B523963E6DFC
66213,https://connect.discoveryeducation.com/index.cfm?guidAssetID=067168F1-3E77-4B1B-AF7F-B523963E6DFC
212017,https://connect.discoveryeducation.com/index.cfm?guidAssetID=067168F1-3E77-4B1B-AF7F-B523963E6DFC
109150,https://connect.discoveryeducation.com/index.cfm?guidAssetID=067168F1-3E77-4B1B-AF7F-B523963E6DFC
61810,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0676D1CF-A841-4DEC-B37A-E9893BF271CC
61813,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0676D1CF-A841-4DEC-B37A-E9893BF271CC
105548,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0676D1CF-A841-4DEC-B37A-E9893BF271CC
64057,https://connect.discoveryeducation.com/index.cfm?guidAssetID=068b373b-f5d8-48d7-822b-9710480ab02f
102980,https://connect.discoveryeducation.com/index.cfm?guidAssetID=068b373b-f5d8-48d7-822b-9710480ab02f
203011,https://connect.discoveryeducation.com/index.cfm?guidAssetID=068b373b-f5d8-48d7-822b-9710480ab02f
114506,https://connect.discoveryeducation.com/index.cfm?guidAssetID=06BC479A-3969-4707-AC47-112F49E042CC
114507,https://connect.discoveryeducation.com/index.cfm?guidAssetID=06BC479A-3969-4707-AC47-112F49E042CC
113708,https://connect.discoveryeducation.com/index.cfm?guidAssetID=06EF141D-2BD9-4B45-B966-B43A0E9540F2
199862,https://connect.discoveryeducation.com/index.cfm?guidAssetID=06EF141D-2BD9-4B45-B966-B43A0E9540F2
114244,https://connect.discoveryeducation.com/index.cfm?guidAssetID=07112CDF-CDC3-4878-89BD-CE0CC499BFB7
64661,https://connect.discoveryeducation.com/index.cfm?guidAssetID=072e3aab-990a-4b3d-a7a5-b2d519f0e67c
64576,https://connect.discoveryeducation.com/index.cfm?guidAssetID=072e8e2e-78dc-45d9-8fe1-1947d596197b
113857,https://connect.discoveryeducation.com/index.cfm?guidAssetID=07411f77-9580-4897-86f2-18fae6fcd66f
103397,https://connect.discoveryeducation.com/index.cfm?guidAssetID=07BDB8F3-80E6-4214-8763-EDB4F0859EBD
109715,https://connect.discoveryeducation.com/index.cfm?guidAssetID=07DFA033-56E7-4F5C-99AE-C50D2D3CA63C
109716,https://connect.discoveryeducation.com/index.cfm?guidAssetID=07DFA033-56E7-4F5C-99AE-C50D2D3CA63C
113724,https://connect.discoveryeducation.com/index.cfm?guidAssetID=07EBF5EC-8143-419D-A9A3-62932ED50F37
63542,https://connect.discoveryeducation.com/index.cfm?guidAssetID=07ac994f-c9ca-4497-bcec-a7542743f6d0
111570,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0814BF6D-A54C-4D6B-B1AD-A75015995B84
65684,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0814BF6D-A54C-4D6B-B1AD-A75015995B84
112087,https://connect.discoveryeducation.com/index.cfm?guidAssetID=083451CA-6D2E-4747-860B-175E33EA06F6
114332,https://connect.discoveryeducation.com/index.cfm?guidAssetID=083451CA-6D2E-4747-860B-175E33EA06F6
114328,https://connect.discoveryeducation.com/index.cfm?guidAssetID=083451CA-6D2E-4747-860B-175E33EA06F6
114323,https://connect.discoveryeducation.com/index.cfm?guidAssetID=083451CA-6D2E-4747-860B-175E33EA06F6
112075,https://connect.discoveryeducation.com/index.cfm?guidAssetID=083451CA-6D2E-4747-860B-175E33EA06F6
112072,https://connect.discoveryeducation.com/index.cfm?guidAssetID=083451CA-6D2E-4747-860B-175E33EA06F6
64585,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0841c832-0f30-4143-8a35-6b1c8758af9a
199662,https://connect.discoveryeducation.com/index.cfm?guidAssetID=086AFD92-65C2-4041-9F3D-86685A3D3201
104960,https://connect.discoveryeducation.com/index.cfm?guidAssetID=086AFD92-65C2-4041-9F3D-86685A3D3201
113696,https://connect.discoveryeducation.com/index.cfm?guidAssetID=086AFD92-65C2-4041-9F3D-86685A3D3201
64481,https://connect.discoveryeducation.com/index.cfm?guidAssetID=088600b8-9573-495d-b7cd-5377b887a3db
103508,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08B1CF88-E17B-4181-AEB3-87E6DF6241ED
105224,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08B1CF88-E17B-4181-AEB3-87E6DF6241ED
113771,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08D3AF4D-48D4-4DCC-B035-3C60D632294E
112613,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08DAA4D9-5B81-4EE2-B38F-C239352E9B14
112614,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08DAA4D9-5B81-4EE2-B38F-C239352E9B14
113575,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08DAA4D9-5B81-4EE2-B38F-C239352E9B14
60568,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08DAA4D9-5B81-4EE2-B38F-C239352E9B14
101685,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08F5C348-420B-466F-BAC0-0AD44734826D
105061,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08bcc7b0-61fc-4446-8cf6-546f72b7a429
104840,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08daa4d9-5b81-4ee2-b38f-c239352e9b14
61009,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08daa4d9-5b81-4ee2-b38f-c239352e9b14
65182,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08daa4d9-5b81-4ee2-b38f-c239352e9b14
112383,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08daa4d9-5b81-4ee2-b38f-c239352e9b14
105394,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08daa4d9-5b81-4ee2-b38f-c239352e9b14
104838,https://connect.discoveryeducation.com/index.cfm?guidAssetID=08daa4d9-5b81-4ee2-b38f-c239352e9b14
65133,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09040131-39f0-485e-b927-c4d56e0aab8b
63163,https://connect.discoveryeducation.com/index.cfm?guidAssetID=091bea13-59e0-46cb-a8ae-a23c7bcb3ea4
63562,https://connect.discoveryeducation.com/index.cfm?guidAssetID=091bea13-59e0-46cb-a8ae-a23c7bcb3ea4
63145,https://connect.discoveryeducation.com/index.cfm?guidAssetID=091bea13-59e0-46cb-a8ae-a23c7bcb3ea4
105069,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09273cc4-e680-44ab-807d-2ea665ce6735
114217,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09B28A05-D17C-4107-AC47-28B86F58C976
114228,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09B9C8D6-362B-45AE-9250-B3355E3092A4
113677,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09CF87D4-1868-484A-9D2A-838DA7FC6C43
105580,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09CF87D4-1868-484A-9D2A-838DA7FC6C43
60385,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09FFBDA9-D91F-40FC-A052-5A85FBC84DF2
60343,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09FFBDA9-D91F-40FC-A052-5A85FBC84DF2
105622,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09FFBDA9-D91F-40FC-A052-5A85FBC84DF2
105621,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09FFBDA9-D91F-40FC-A052-5A85FBC84DF2
114706,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09FFBDA9-D91F-40FC-A052-5A85FBC84DF2
114709,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09FFBDA9-D91F-40FC-A052-5A85FBC84DF2
114707,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09FFBDA9-D91F-40FC-A052-5A85FBC84DF2
114708,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09FFBDA9-D91F-40FC-A052-5A85FBC84DF2
113939,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09bae02f-d574-4cb8-ac19-0434aa0a4f04
102149,https://connect.discoveryeducation.com/index.cfm?guidAssetID=09d2cd25-8caa-42c6-964a-b9dcc7bd7c73
65484,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0A1CC5FA-609A-4F84-8F5D-B7E006CF27C9
105218,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0A5F80F8-BB95-4B9D-95B2-33A17F15A049
114196,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0A5F80F8-BB95-4B9D-95B2-33A17F15A049
110098,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0A79EE08-EB79-44D9-8303-95C461F9647B
102538,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0AA44A6F-E398-4CA8-B923-F953649FA7F0
114154,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0AA6246C-7280-411F-9783-671A48FBE078
109355,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0AB275C7-029F-46D0-8E4B-4732CDBC09B1
113518,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0AED4DED-F661-4D18-837A-2F23D836BDBA
114583,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0B1D5BA0-B81C-4D95-9299-7556338B1549
60259,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0B6A06DB-E4CF-4CB8-814D-E9C690F16FA3
113663,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0B77281F-3490-4154-B8CD-5A1B3D00EEED
103581,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0B7EB1C0-1547-4D76-9547-051384912D67
65525,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0B7EB1C0-1547-4D76-9547-051384912D67
66345,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0B7EB1C0-1547-4D76-9547-051384912D67
101721,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0BC4AC1E-DFC1-4B8E-83A0-C33B3A21EFA4
114268,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0BD28AB5-5F22-4073-917A-8F5A3C2117A5
114030,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0BEEA629-D7FE-4D1B-8C19-5F6F8080B7F0
105284,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0BEEA629-D7FE-4D1B-8C19-5F6F8080B7F0
109350,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0C172F52-5064-421D-93BD-F0A9415A8BB3
111991,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0C38B25A-9578-49D7-9B18-9A803E9C0A68
111990,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0C38B25A-9578-49D7-9B18-9A803E9C0A68
114284,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0C38B25A-9578-49D7-9B18-9A803E9C0A68
114283,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0C38B25A-9578-49D7-9B18-9A803E9C0A68
114368,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0C410FBA-BBAE-4DCD-8B91-F796ED4F89E9
112593,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0C434C3D-B1E0-4D79-AAE4-FFC80531420F
114160,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0C990EBF-46E4-4815-8138-DCEFE8921331
111580,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0CA2F53B-3DFC-40F2-BD73-D2E4BAA14EA4
60914,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0CE11A53-EB86-4754-A2EB-B14F2E5CFABB
114159,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0CEA463D-EF3D-44B8-9201-27108E67901E
114189,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0D0951D2-6374-4C46-BA96-E58A8AB9A0C0
113760,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0D1B55B3-0F27-40B9-9184-613A8B3628FD
66243,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0D25F64D-45E5-41E7-BAFA-DC3F34997DC1
66623,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0D25F64D-45E5-41E7-BAFA-DC3F34997DC1
211295,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0D25F64D-45E5-41E7-BAFA-DC3F34997DC1
67251,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0D25F64D-45E5-41E7-BAFA-DC3F34997DC1
105383,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0D4777E2-4A6F-4FD3-8B64-159161BF99E7
111305,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0D4BE2F8-9182-4521-9BDA-0469889450FB
105243,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0D9350E2-F092-4B77-A92C-F88651BE2575
102565,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0D94E29B-99CF-48E3-A6EC-97427D01A3BC
113576,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0D959DB1-0DDF-432E-9209-15E33F78E555
113577,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0D959DB1-0DDF-432E-9209-15E33F78E555
104129,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0E5F93F4-0B06-4A76-844F-655E293064A2
114505,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0E5F93F4-0B06-4A76-844F-655E293064A2
110254,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0E63E806-963E-4DF8-B5AC-3C42BDAA30DD
113725,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0E76731C-9A78-4FEA-9FBF-FC914086549F
105306,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0EB6EEB0-AA1D-4023-A08D-3993085C8C3A
114205,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0EC3584B-A3B7-46E0-B36A-11D5E2E7E6EF
105211,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0EC3584B-A3B7-46E0-B36A-11D5E2E7E6EF
105773,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0ED71F98-E117-4E99-BC12-F5A8339B9E65
114364,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0F23FF92-0BE6-41A6-A600-F86A64080298
102558,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0F5A97F4-36C5-4D19-86EE-A4DE1942284F
113571,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0F5E9F43-2184-4CE0-8786-8D05E4B5AE46
65966,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0FC152C9-9811-41CF-A5C4-DAE6B9D071E3
105575,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0FCAA9C1-9FF8-4136-A0D4-EE6142E63112
61417,https://connect.discoveryeducation.com/index.cfm?guidAssetID=0FCE6B40-CD96-4953-BEB2-1122E1108BDC
