HTTPS,Result,Details,UpdatedURL
https://www.onlinesocceracademy.com/soccer-training-videos/defending/-how-to-defend-1v1-when-you-get-beat,Success,,
https://www.onlyinyourstate.com/florida/florida-during-great-depression-fl/,Success,,
https://www.onwar.com/aced/chrono/index1930.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://www.oocities.org/talita.geo/3demeters.html,Success,,
https://www.oooforum.org/forum/viewtopic.phtml?t=19927,Failed,Failed to establish a connection,
https://www.oooforum.org/forum/viewtopic.phtml?t=59163,Failed,Failed to establish a connection,
https://www.oooforum.org/forum/viewtopic.phtml?t=83358,Failed,Failed to establish a connection,
https://www.oooforum.org/forum/viewtopic.phtml?t=88355,Failed,Failed to establish a connection,
https://www.oooninja.com/2008/03/drag-drop-move-copy-link-cells-calc.html,Success,,
https://www.opalesurfcasting.net/IMG/tete_saumon_atlantique_salmo_salar.jpg,Success,,
https://www.open-video.org/details.php?videoid=6220,Redirected,URL should be updated to match Redirected URL,https://open-video.org//details.php?videoid=6220
https://www.open.ac.uk/iltoolkit/pages/using-reference-materials.php,Redirected,URL should be updated to match Redirected URL,https://msds.open.ac.uk/signon/SAMSDefault/SAMS001_Default.aspx?URL=http://learn3.open.ac.uk/course/view.php?id=300370
https://www.open.edu/openlearncreate/mod/oucontent/view.php?id=34,Success,,
https://www.openc.k12.or.us/reaching/tag/dcsamples.html,Failed,Failed to establish a connection,
https://www.opencongress.org/committee,Failed - https,Failed with https; Successful as http,http://www.opencongress.org/committee
https://www.openculture.com/2014/02/hear-langston-hughes-read-two-poems-from-the-weary-blues.html,Redirected,URL should be updated to match Redirected URL,http://www.openculture.com/2014/02/hear-langston-hughes-read-two-poems-from-the-weary-blues.html
https://www.openforum.com/articles/do-you-think-like-an-employee-or-an-entrepreneur/,Redirected,URL should be updated to match Redirected URL,https://www.americanexpress.com/en-us/business/trends-and-insights/articles/do-you-think-like-an-employee-or-an-entrepreneur/
https://www.openoffice.org/dev_docs/source/file_extensions.html,Success,,
https://www.openoffice.org/documentation/Samples_Templates/User/gallery/,Success,,
https://www.openofficetips.com/blog/archives/2006/01/data_validation_2.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.openshot.org/,Success,,
https://www.opentextbooks.org.hk/ditatopic/35200,Redirected,URL should be updated to match Redirected URL,http://www.opentextbooks.org.hk/ditatopic/35200
https://www.optics4kids.org/what-is-optics/general/lenses-and-mirrors,Success,,
https://www.optum.com/resources/library/origins-opioid-epidemic.html,Success,,
https://www.oracle.com/technetwork/java/compile-136656.html,Redirected,URL should be updated to match Redirected URL,https://www.oracle.com/java/technologies/compile.html
https://www.oracle.com/technetwork/java/javase/downloads/jdk8-downloads-2133151.html,Redirected,URL should be updated to match Redirected URL,https://www.oracle.com/java/technologies/javase-jdk8-downloads.html
https://www.oracle.com/technetwork/java/object-142075.html,Success,,
https://www.oraltradition.org/,Success,,
https://www.orangeusd.k12.ca.us/yorba/cooperative_learning.htm,404,"('Not Found', 'Nothing matches the given URI')",
https://www.orbilat.com/Languages/French/Grammar/French-Adjective.html,Failed,Failed to establish a connection,
https://www.orbitals.com/orb/,Success,,
https://www.orchestredechambredeparis.com/ocp/40-ans/,Redirected,URL should be updated to match Redirected URL,http://www.orchestredechambredeparis.com/video/40-ans/
https://www.orchestremetropolitain.com/,Redirected,URL should be updated to match Redirected URL,https://orchestremetropolitain.com/fr/
https://www.orientaltravel.com/province/city/area/Macau_Ruins_of_St_Pauls.htm,Failed - https,Failed with https; Successful as http,http://www.orientaltravel.com/province/city/area/macau_ruins_of_st_pauls.htm
https://www.origin-and-cause.com/resources/blog/the-critical-role-accelerant-detection-dogs-play-in-forensic-investigations,404,"('Not Found', 'Nothing matches the given URI')",
https://www.originlab.com/index.aspx?s=8,Redirected,URL should be updated to match Redirected URL,https://www.originlab.com/index.aspx?go=Products&pid=
https://www.orionmagazine.org/index.php/articles/article/500,Redirected,URL should be updated to match Redirected URL,https://orionmagazine.org/article/if-nature-had-rights/
https://www.ornl.gov/sci/techresources/Human_Genome/education/education.shtml,Redirected,URL should be updated to match Redirected URL,https://web.ornl.gov/sci/techresources/Human_Genome/redirect.shtml
https://www.ornl.gov/sci/techresources/Human_Genome/elsi/cloning.shtml,Redirected,URL should be updated to match Redirected URL,https://web.ornl.gov/sci/techresources/Human_Genome/redirect.shtml
https://www.ornl.gov/sci/techresources/Human_Genome/elsi/elsi.shtml,Redirected,URL should be updated to match Redirected URL,https://web.ornl.gov/sci/techresources/Human_Genome/elsi/index.shtml
https://www.ornl.gov/sci/techresources/Human_Genome/elsi/gmfood.shtml,Redirected,URL should be updated to match Redirected URL,https://web.ornl.gov/sci/techresources/Human_Genome/redirect.shtml
https://www.ornl.gov/sci/techresources/Human_Genome/elsi/legislat.shtml,Redirected,URL should be updated to match Redirected URL,https://web.ornl.gov/sci/techresources/Human_Genome/elsi/legislat.shtml
https://www.ornl.gov/sci/techresources/Human_Genome/home.shtml,Redirected,URL should be updated to match Redirected URL,https://web.ornl.gov/sci/techresources/Human_Genome/index.shtml
https://www.ornl.gov/sci/techresources/Human_Genome/medicine/genetest.shtml#regulate,Redirected,URL should be updated to match Redirected URL,https://web.ornl.gov/sci/techresources/Human_Genome/redirect.shtml
https://www.ornl.gov/sci/techresources/Human_Genome/medicine/genetherapy.shtml,Redirected,URL should be updated to match Redirected URL,https://web.ornl.gov/sci/techresources/Human_Genome/redirect.shtml
https://www.ornl.gov/sci/techresources/Human_Genome/project/about.shtml,Redirected,URL should be updated to match Redirected URL,https://web.ornl.gov/sci/techresources/Human_Genome/redirect.shtml
https://www.ors.od.nih.gov/OD/OQM/cms/Pages/default.aspx,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://www.ors.od.nih.gov/od/oqm/cms/pages/default.aspx
https://www.ortholud.com/conjugaison/passe_simple2/deux.php,Success,,
https://www.orwelltoday.com/afwindmills.shtml,Success,,
https://www.orwelltoday.com/anfarmdogs.shtml,Success,,
https://www.orwelltoday.com/horsedeath.shtml,Success,,
https://www.orwelltoday.com/orwellmajoradapt.shtml,Success,,
https://www.orwelltoday.com/payraise.shtml,Success,,
https://www.osac.gov/Pages/CountryHome.aspx?CatalogLocationId=449,Redirected,URL should be updated to match Redirected URL,https://www.osac.gov/Country
https://www.oscarwildecollection.com/,Redirected,URL should be updated to match Redirected URL,http://www.montana-besthotels.com/oscarwildecollectioncom/
https://www.osha.gov/Publications/electrical_safety.html,Redirected,URL should be updated to match Redirected URL,https://www.osha.gov/pls/publications/publication.html
https://www.osha.gov/SLTC/biologicalagents/index.html,Success,,
https://www.osha.gov/SLTC/etools/construction/electrical_incidents/gfci.html,Success,,
https://www.osha.gov/SLTC/etools/construction/electrical_incidents/grounding_animated.html,Success,,
https://www.osha.gov/SLTC/radiationionizing/introtoionizing/ionizinghandout.html,Success,,
https://www.osm.ca/fr/,Success,,
https://www.ossmann.com/protractor/conventional-protractor.pdf,Failed - https,Failed with https; Successful as http,http://www.ossmann.com/protractor/conventional-protractor.pdf
https://www.oswego.edu/~srp/stats/variable_types.htm,Failed - https,Failed with https; Successful as http,http://www.oswego.edu/~srp/stats/variable_types.htm
https://www.otherpower.com/otherpower_solar.html,Success,,
https://www.otherpower.com/otherpower_wind.shtml,Success,,
https://www.otherwise.com/population/exponent.html,Success,,
https://www.oucs.ox.ac.uk/ww1lit/collections/graves,Success,,
https://www.ouhsc.edu/platelets/Platelets/platelets%20intro.html,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://www.ouhsc.edu/platelets/platelets/platelets%20intro.html
https://www.oum.ox.ac.uk/thezone/animals/animalid/class8.htm,Success,,
https://www.ouramazingplanet.com/112-the-worlds-longest-rivers.html,530,,
https://www.ourdocuments.gov/doc.php?doc=50,Success,,
https://www.ourdocuments.gov/doc.php?flash=false,Success,,
https://www.ourdocuments.gov/doc.php?flash=true,Success,,
https://www.ourorient.com/,Failed,Failed to establish a connection,
https://www.outofservice.com/bigfive/,Success,,
https://www.outofthisworldkids.org,Failed - https,Failed with https; Successful as http,http://www.outofthisworldkids.org
https://www.ovoenergy.com/guides/energy-guides/120-ways-to-save-energy.html,Success,,
https://www.owleyes.org/text/open-boat/read/open-boat-1,Success,,
https://www.oxford-royale.co.uk/articles/techniques-creative-writing-improve-essays.html,Redirected,URL should be updated to match Redirected URL,https://www.oxford-royale.com/articles/techniques-creative-writing-improve-essays/
https://www.oxfordislamicstudies.com/article/opr/t236/e0611,Failed - https,Failed with https; Successful as http,http://www.oxfordislamicstudies.com/article/opr/t236/e0611
https://www.oxfordlearning.com/how-to-study-effectively/,Success,,
https://www.oyez.org/cases/1970-1979/1970/1970_89/,Redirected,URL should be updated to match Redirected URL,https://www.oyez.org/cases/1970/89
https://www.oyez.org/cases/1970/1873,Success,,
https://www.oyez.org/cases/1994/93-1456,Success,,
https://www.p21.org/storage/documents/p21_pollreport_2pg.pdf,Redirected,URL should be updated to match Redirected URL,https://www.battelleforkids.org/networks/p21
https://www.pa.msu.edu/courses/1997spring/PHY232/lectures/coulombslaw/chargedef.html,Redirected,URL should be updated to match Redirected URL,https://web.pa.msu.edu/courses/1997spring/phy232/lectures/coulombslaw/chargedef.html
https://www.pa.msu.edu/courses/2000spring/PHY232/lectures/interference/gratings.html,Redirected,URL should be updated to match Redirected URL,https://web.pa.msu.edu/courses/2000spring/phy232/lectures/interference/gratings.html
https://www.pa.msu.edu/courses/2000spring/PHY232/lectures/interference/oneslit.html,Redirected,URL should be updated to match Redirected URL,https://web.pa.msu.edu/courses/2000spring/phy232/lectures/interference/oneslit.html
https://www.pa.msu.edu/courses/2000spring/PHY232/lectures/interference/resolve.html,Redirected,URL should be updated to match Redirected URL,https://web.pa.msu.edu/courses/2000spring/phy232/lectures/interference/resolve.html
https://www.pa.uky.edu/~phy211/graphicJava/FMA/index.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.pablopicasso.org/,Success,,
https://www.pachami.com/English/latinoamericaE.html,Success,,
https://www.pagebypagebooks.com/Arthur_Conan_Doyle/The_Adventure_of_the_Dying_Detective/The_Adventure_of_the_Dying_Detective_p1.html,Success,,
https://www.pagebypagebooks.com/Washington_Irving/The_Devil_And_Tom_Walker/The_Devil_And_Tom_Walker_p1.html,Success,,
https://www.pageresource.com/html/link2.htm,Redirected,URL should be updated to match Redirected URL,https://pageresource.com/
https://www.paginasblancas.es/,Redirected,URL should be updated to match Redirected URL,http://blancas.paginasamarillas.es/
https://www.paho.org/english/sha/be_v23n3-standardization.htm,Success,,
https://www.painscience.com/articles/strength-training-frequency.php,Success,,
https://www.paleothea.com/Myths/Echo.html,Success,,
https://www.panart.com/molainfo.htm,Failed - https,Failed with https; Successful as http,http://www.panart.com/molainfo.htm
https://www.pancanal.com/eng/index.html,Success,,
https://www.pancanal.com/eng/photo/admin-bldg.html,Success,,
https://www.pancanal.com/eng/photo/camera-java.html,Success,,
https://www.pangaea.org/wegener.htm,Failed - https,Failed with https; Successful as http,http://www.pangaea.org/wegener.htm
https://www.pangloss.com/seidel/shake_rule.html,Failed - https,Failed with https; Successful as http,http://www.pangloss.com/seidel/shake_rule.html
https://www.panorama-cities.net/munich/town_hall.html,Success,,
https://www.panspermia.org/proof5.htm,Success,,
https://www.pantheon.org/articles/h/hades.html,Redirected,URL should be updated to match Redirected URL,https://pantheon.org/
https://www.pantheon.org/articles/m/minos.html,Redirected,URL should be updated to match Redirected URL,https://pantheon.org/
https://www.parcsnationaux.fr/fr/des-decouvertes/les-parcs-nationaux-de-france,Failed - https,Failed with https; Successful as http,http://www.parcsnationaux.fr/fr/des-decouvertes/les-parcs-nationaux-de-france
https://www.parentgiving.com/elder-care/eight-common-ailments-we-develop-as-we-age/,Success,,
https://www.parents.com/baby/development/social/birth-order-and-personality/,Success,,
https://www.parents.com/fun/games/educational/games-from-around-the-world/,Success,,
https://www.parents.com/toddlers-preschoolers/development/physical/child-developing-motor-skills/,Success,,
https://www.paricutin.com/,Redirected,URL should be updated to match Redirected URL,https://www.hugedomains.com/domain_profile.cfm?d=paricutin&e=com
https://www.parisetudiant.com/etudes/article.php?article=677,Redirected,URL should be updated to match Redirected URL,http://etudiant.aujourdhui.fr/etudiant/info/entretien-d-embauche-10-questions-pieges.html
https://www.parisinfo.com/musee-monument-paris/71192/Basilique-du-Sacre-Coeur-de-Montmartre,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://www.parisinfo.com/musee-monument-paris/71192/basilique-du-sacre-coeur-de-montmartre
https://www.parisnet.com/parismap.html,Success,,
https://www.parklandsd.org/web/smith/files/2013/01/WOB-Tale.pdf,404,"('Not Found', 'Nothing matches the given URI')",
https://www.parliament.uk,Success,,
https://www.parliament.uk/templates/main/pages/Landing.aspx?id=216,Failed - Bad Syntax,"Failed because of capitalization, spacing, or other bad syntax; Successful as reformatted",https://www.parliament.uk/templates/main/pages/landing.aspx?id=216
https://www.parnasse.com/vrml.shtml,Failed - https,Failed with https; Successful as http,http://www.parnasse.com/vrml.shtml
https://www.paroles.net/chanson/18952.1,Redirected,URL should be updated to match Redirected URL,https://www.paroles.net/jacques-brel/paroles-ne-me-quitte-pas
https://www.parstimes.com/history/herodotus/persian_wars/urania.html,Success,,
https://www.parthenonuk.com/history-of-the-marbles,Success,,
https://www.parthenonuk.com/index.php/history-of-the-marbles,Success,,
https://www.parti-socialiste.fr/,Success,,
https://www.particleadventure.org/,Success,,
https://www.particleadventure.org/frameless/strong.html,500,"('Internal Server Error', 'Server got itself in trouble')",
https://www.particleadventure.org/frameless/unseen.html,500,"('Internal Server Error', 'Server got itself in trouble')",
https://www.particlesciences.com/docs/technical_briefs/TB_3.pdf,Redirected,URL should be updated to match Redirected URL,https://lubrizolcdmo.com/technical-briefs/skin-and-nail-barrier-function-structure-and-anatomy-considerations-for-drug-delivery/
https://www.partillecup.com/,Redirected,URL should be updated to match Redirected URL,https://partillecup.com/
https://www.pas.rochester.edu/~blackman/ast104/absorption.html,Success,,
https://www.pas.rochester.edu/~blackman/ast104/copernican9.html,Success,,
https://www.pas.rochester.edu/~blackman/ast104/newtonkepler.html,Success,,
https://www.pathguy.com/hamlet.htm,Redirected,URL should be updated to match Redirected URL,http://www.pathguy.com/hamlet.html
https://www.pathology.washington.edu/galleries/cytogallery/main.php?file=human%20karyotypes,Failed - https,Failed with https; Successful as http,http://www.pathology.washington.edu/galleries/cytogallery/main.php?file=human%20karyotypes
https://www.patricktaylor.com/australian-gold-rush,Success,,
https://www.paulcooijmans.com/intelligence/sd15.html,Redirected,URL should be updated to match Redirected URL,https://paulcooijmans.com/intelligence/sd15.html
https://www.paulekman.com/,Success,,
https://www.paulhensel.org/teachspell.html,Success,,
https://www.paulnoll.com/Books/Clear-English/English-adverbs.html,Failed - https,Failed with https; Successful as http,http://www.paulnoll.com/Books/Clear-English/English-adverbs.html
https://www.paulnoll.com/Oregon/Birds/ecology-niches.html,Failed - https,Failed with https; Successful as http,http://www.paulnoll.com/Oregon/Birds/ecology-niches.html
https://www.paychex.com/articles/human-resources/8-common-employee-handbook-mistakes,Redirected,URL should be updated to match Redirected URL,https://www.paychex.com/articles/human-resources/what-to-include-in-your-employee-handbook
https://www.paychex.com/articles/payroll-taxes/benefits-of-direct-deposit-to-employees-and-employers,Success,,
https://www.pbs.org/americanfamily/mural.html,Success,,
https://www.pbs.org/americanprophet/joseph-smith.html,Success,,
https://www.pbs.org/auschwitz/,Success,,
https://www.pbs.org/behindcloseddoors/in-depth/the-conferences.html,404,"('Not Found', 'Nothing matches the given URI')",
https://www.pbs.org/benfranklin/,Success,,
https://www.pbs.org/deepspace/timeline/index.html,Success,,
https://www.pbs.org/edens/kamchatka/,Success,,
https://www.pbs.org/empires/islam/,Success,,
https://www.pbs.org/empires/islam/index.html,Success,,
https://www.pbs.org/fmc/timeline/edepression.htm,Success,,
https://www.pbs.org/fmc/timeline/estockmktcrash.htm,Success,,
https://www.pbs.org/frontlineworld/stories/cambodia/index.html,Success,,
https://www.pbs.org/frontlineworld/stories/mexico704/history/timeline.html,Success,,
https://www.pbs.org/greatwar/historian/hist_keegan_04_shells.html,404,"('Not Found', 'Nothing matches the given URI')",
